date_ech;valeur;qualif;source;type_zone;code_zone;lib_zone;val_no2;val_so2;val_o3;val_pm10;val_pm25;couleur
2019-06-01T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;4;2;0;#84bf75
2019-06-01T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;2;0;5;2;0;#f29400
2019-06-01T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;40088;Dax;2;0;5;3;0;#f29400
2019-06-01T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;2;0;5;3;0;#f29400
2019-06-01T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;5;2;0;#f29400
2019-06-01T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;5;2;0;#f29400
2019-06-01T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;4;3;0;#84bf75
2019-06-01T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;2;0;4;2;0;#84bf75
2019-06-01T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;2;0;4;2;0;#84bf75
2019-06-01T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;4;1;0;#84bf75
2019-06-01T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;2;0;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;2;0;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;1;0;3;2;0;#84bf75
2019-05-31T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;3;3;0;#84bf75
2019-05-31T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;1;0;3;1;0;#84bf75
2019-05-31T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;3;1;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;2;0;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;4;3;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;2;0;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;1;0;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;1;0;4;2;0;#84bf75
2019-05-31T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;3;1;0;#84bf75
2019-05-31T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;3;1;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;3;1;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;4;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;1;0;3;2;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;3;1;0;#84bf75
2019-05-30T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;3;2;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;2;0;3;2;0;#84bf75
2019-05-29T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;1;0;3;3;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;1;0;3;2;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;3;2;0;#84bf75
2019-05-29T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;1;0;4;2;0;#84bf75
2019-05-29T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;4;2;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;2;0;3;3;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;3;3;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;2;0;3;3;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;3;2;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;3;2;0;#84bf75
2019-05-29T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;4;2;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;1;0;3;2;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;1;0;3;2;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;3;1;0;#84bf75
2019-05-29T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;0;0;0;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;2;0;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;1;0;3;3;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;1;0;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;1;0;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;1;0;3;3;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;3;3;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;1;0;3;3;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;1;0;3;3;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;1;0;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;3;2;0;#84bf75
2019-05-28T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;0;0;0;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;2;0;3;2;0;#84bf75
2019-05-27T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-27T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;1;0;4;2;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;1;0;3;2;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;3;1;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;1;0;3;1;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;3;1;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;1;0;3;3;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;3;2;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;2;0;3;2;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;3;1;0;#84bf75
2019-05-27T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;2;1;0;#84bf75
2019-05-27T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;4;2;0;#84bf75
2019-05-27T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;1;0;4;2;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;1;0;3;1;0;#84bf75
2019-05-27T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;1;0;3;1;0;#84bf75
2019-05-27T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;0;2;1;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;1;0;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;1;0;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;1;0;3;3;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;1;0;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;4;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;1;0;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;1;0;3;1;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;3;1;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;3;1;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;1;0;3;1;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;1;0;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;1;0;3;2;0;#84bf75
2019-05-26T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;3;2;0;#84bf75
2019-05-25T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;1;0;3;2;0;#84bf75
2019-05-25T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;1;0;4;2;0;#84bf75
2019-05-25T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;1;0;3;3;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;4;2;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;1;0;4;2;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;4;2;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;1;0;4;2;0;#84bf75
2019-05-25T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;3;3;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;1;0;4;3;0;#84bf75
2019-05-25T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;3;2;0;#84bf75
2019-05-25T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;3;2;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;4;3;0;#84bf75
2019-05-25T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;1;0;3;2;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;1;0;4;2;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;1;0;4;2;0;#84bf75
2019-05-25T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;4;2;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;2;0;4;2;0;#84bf75
2019-05-24T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;3;0;#84bf75
2019-05-24T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;1;0;5;3;0;#f29400
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;0;0;4;3;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;2;0;4;3;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;2;0;4;2;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;4;2;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;1;0;4;0;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;4;3;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;1;0;4;3;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;4;2;0;#84bf75
2019-05-24T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;3;2;0;#84bf75
2019-05-24T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;5;2;0;#f29400
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;1;0;4;2;0;#84bf75
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;2;0;4;2;0;#84bf75
2019-05-24T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;5;2;0;#f29400
2019-05-24T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;4;3;0;#84bf75
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;2;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;2;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;0;0;5;3;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;2;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;6;Médiocre;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;3;0;6;3;0;#f29400
2019-05-23T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;4;3;0;#84bf75
2019-05-23T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;2;0;4;3;0;#84bf75
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;2;5;3;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;5;3;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;79191;Niort;2;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;2;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;5;2;0;#f29400
2019-05-23T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;5;2;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;2;0;5;3;0;#f29400
2019-05-22T00:00:00.000Z;2;Très bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;2;0;#84bf75
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;2;0;5;3;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;0;0;5;3;0;#f29400
2019-05-22T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;4;2;0;#84bf75
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;2;0;5;2;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;5;2;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;2;0;5;3;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;5;2;0;#f29400
2019-05-22T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;2;0;4;3;0;#84bf75
2019-05-22T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;4;2;0;#84bf75
2019-05-22T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;4;2;0;#84bf75
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;5;3;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;79191;Niort;2;0;5;2;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;2;0;5;2;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;5;2;0;#f29400
2019-05-22T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;5;2;0;#f29400
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;2;0;4;3;0;#84bf75
2019-05-21T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;3;0;#84bf75
2019-05-21T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;2;0;5;3;0;#f29400
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;19031;Brive-la-Gaillarde;0;0;4;3;0;#84bf75
2019-05-21T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;19272;Tulle;1;0;3;3;0;#84bf75
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;23096;Guéret;2;0;4;2;0;#84bf75
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;24322;Périgueux;1;0;4;2;0;#84bf75
2019-05-21T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;33063;Bordeaux;2;0;5;3;0;#f29400
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;40088;Dax;1;0;4;2;0;#84bf75
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64102;Bayonne;2;0;4;2;0;#84bf75
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64300;Lacq;1;1;4;2;0;#84bf75
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;64445;Pau;1;0;4;2;0;#84bf75
2019-05-21T00:00:00.000Z;5;Moyen;Atmo Nouvelle-Aquitaine;commune;79005;Airvault;1;1;5;3;0;#f29400
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;79191;Niort;2;0;4;3;0;#84bf75
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;86194;Poitiers;2;0;4;2;0;#84bf75
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;87085;Limoges;2;0;4;2;0;#84bf75
2019-05-21T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;87154;Saint-Junien;0;1;4;3;0;#84bf75
2019-05-20T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;16015;Angoulême;1;0;4;3;0;#84bf75
2019-05-20T00:00:00.000Z;3;Bon;Atmo Nouvelle-Aquitaine;commune;16102;Cognac;0;0;0;3;0;#84bf75
2019-05-20T00:00:00.000Z;4;Bon;Atmo Nouvelle-Aquitaine;commune;17300;La Rochelle;1;0;4;3;0;#84bf75
